id,latitude,longitude,matrix_id,type,fill_level,waste_kg,priority,elevation_m,nearest_node
6376,38.72480011,-9.330579758,794,container,0,0,1,107.0,1641180378
6378,38.713199615,-9.340600014,795,container,0,0,1,92.0,1665282557
6379,38.686901093,-9.325400352,796,container,0,0,1,29.0,1590024581
6384,38.706100464,-9.40501976,797,container,0,0,1,44.0,310159145
6385,38.70690155,-9.406760216,798,container,0,0,1,65.0,1155655653
6388,38.68806839,-9.333986282,799,container,0,0,1,24.0,327599018
6389,38.724601746,-9.331939697,800,container,0,0,1,104.0,3256825588
6390,38.71559906,-9.343919754,801,container,0,0,1,83.0,1665282602
6393,38.716598511,-9.461569786,802,container,0,0,1,66.0,1383335658
6395,38.701301575,-9.374509811,803,container,0,0,1,33.0,2813094424
6396,38.710998535,-9.451939583,804,container,0,0,1,64.0,7012356183
6397,38.694499969,-9.424420357,805,container,0,0,1,14.0,13183877369
6399,38.694198608,-9.347240448,806,container,0,0,1,54.0,364152364
6400,38.695800781,-9.346699715,807,container,0,0,1,57.0,1957123202
6401,38.696998596,-9.348600388,808,container,0,0,1,71.0,1069083454
6406,38.700698853,-9.418910027,809,container,0,0,1,13.0,1482490905
6408,38.730800629,-9.437029839,810,container,0,0,1,105.0,1480163036
6411,38.740200043,-9.313289642,811,container,0,0,1,121.0,1956490020
6413,38.733501434,-9.324440002,812,container,0,0,1,111.0,3256761707
6414,38.73690033,-9.310819626,813,container,0,0,1,100.0,13468791765
6418,38.737300873,-9.311519623,814,container,0,0,1,105.0,2569070847
6419,38.725498199,-9.423270226,815,container,0,0,1,101.0,902774309
6420,38.706859589,-9.321247101,816,container,0,0,1,56.0,10284011751
6421,38.700099945,-9.349570274,817,container,0,0,1,79.0,1060399632
6426,38.688800812,-9.342029572,818,container,0,0,1,24.0,3194412105
6431,38.704399109,-9.327989578,819,container,0,0,1,71.0,6877744627
6432,38.70539856,-9.328000069,820,container,0,0,1,75.0,6877744629
6441,38.696998596,-9.329990387,821,container,0,0,1,38.0,2304345459
6444,38.752239227,-9.456148148,822,container,0,0,1,172.0,2290965658
6445,38.730365753,-9.371767998,823,container,0,0,1,83.0,2991710159
6447,38.703098297,-9.325969696,824,container,0,0,1,65.0,1450527675
6448,38.703098297,-9.325090408,825,container,0,0,1,67.0,1450527714
6449,38.704498291,-9.421110153,826,container,0,0,1,52.0,892584394
6450,38.715000153,-9.446100235,827,container,0,0,1,62.0,601055049
6451,38.699180603,-9.442849159,828,container,0,0,1,45.0,1155654502
6453,38.709400177,-9.373620033,829,container,0,0,1,40.0,1944466935
6455,38.685600281,-9.328209877,830,container,0,0,1,26.0,1785425627
6456,38.717498779,-9.340780258,831,container,0,0,1,96.0,1677696456
6459,38.70759964,-9.352000237,832,container,0,0,1,95.0,1060259843
6460,38.708000183,-9.351630211,833,container,0,0,1,95.0,1060259843
6461,38.708900452,-9.351880074,834,container,0,0,1,91.0,1060252530
6462,38.709598541,-9.351810455,835,container,0,0,1,85.0,1060263870
6463,38.707401276,-9.350410461,836,container,0,0,1,99.0,1060257265
6466,38.694801331,-9.349450111,837,container,0,0,1,51.0,1155685017
6481,38.687198639,-9.327580452,838,container,0,0,1,29.0,1590024979
6488,38.723922729,-9.447699547,839,container,0,0,1,65.0,10591199177
6494,38.688796997,-9.359172821,840,container,0,0,1,21.0,305834954
6496,38.725849152,-9.332796097,841,container,0,0,1,104.0,623673819
6498,38.734714508,-9.394741058,842,container,0,0,1,131.0,5355207326
6501,38.687721252,-9.342684746,843,container,0,0,1,27.0,11745909998
6507,38.740291595,-9.356855392,844,container,0,0,1,122.0,3379858347
6508,38.691299438,-9.34899044,845,container,0,0,1,35.0,305868230
6509,38.704231262,-9.345474243,846,container,0,0,1,69.0,292328725
6514,38.70539856,-9.386819839,847,container,0,0,1,51.0,1934497500
6515,38.729175568,-9.452020645,848,container,0,0,1,84.0,1147280779
6516,38.710899353,-9.414979935,849,container,0,0,1,68.0,892323975
6518,38.729000092,-9.441740036,850,container,0,0,1,84.0,1480162908
6519,38.712799072,-9.414719582,851,container,0,0,1,69.0,9159697963
6520,38.70274353,-9.443822861,852,container,0,0,1,55.0,5127072700
6521,38.722801208,-9.345690727,853,container,0,0,1,102.0,2100374219
6527,38.702400208,-9.337030411,854,container,0,0,1,81.0,1956761526
6529,38.696846008,-9.43546772,855,container,0,0,1,42.0,330353828
6530,38.697299957,-9.435790062,856,container,0,0,1,42.0,1591374884
6531,38.697517395,-9.429498672,857,container,0,0,1,24.0,12032301705
6533,38.704601288,-9.387339592,858,container,0,0,1,42.0,5276667664
6535,38.702365875,-9.448616982,859,container,0,0,1,58.0,330434942
6539,38.71944046,-9.33415699,860,container,0,0,1,100.0,1623899100
6541,38.738052368,-9.402612686,861,container,0,0,1,131.0,671835087
6542,38.711235046,-9.413372993,862,container,0,0,1,63.0,1835249447
6543,38.712539673,-9.413724899,863,container,0,0,1,61.0,892324047
6544,38.712177277,-9.414198875,864,container,0,0,1,68.0,4518732534
6545,38.725437164,-9.451052666,865,container,0,0,1,70.0,1147280924
6550,38.709709167,-9.449337006,866,container,0,0,1,62.0,699725541
6556,38.712001801,-9.415960312,867,container,0,0,1,73.0,2574545712
6557,38.73400116,-9.417269707,868,container,0,0,1,108.0,4322394110
6559,38.755901337,-9.447030067,869,container,0,0,1,186.0,1588648291
6560,38.705329895,-9.354505539,870,container,0,0,1,78.0,1060408581
6563,38.689800262,-9.34510994,871,container,0,0,1,34.0,1155684979
6567,38.704498291,-9.435990334,872,container,0,0,1,52.0,4692608961
6572,38.738899231,-9.348779678,873,container,0,0,1,113.0,3379858333
6573,38.698699951,-9.426059723,874,container,0,0,1,33.0,664018339
6592,38.753299713,-9.441430092,875,container,0,0,1,169.0,1588647212
6595,38.719898224,-9.345729828,876,container,0,0,1,92.0,3379814888
10684,38.7409149,-9.4510734,877,container,0,0,1,80.0,3584410070
10698,38.7190326,-9.4440744,878,container,0,0,1,67.0,1835792741
